codigo,descricao,apelido
027596,027596 - PERFIL U TRANSVERSAL MAIOR,027596 - PERFIL U TRANSVERSAL MAIOR
026904,026904 - CHAPA DE ENCAIXE DA ESCADA,026904 - CHAPA DE ENCAIXE DA ESCADA
027335,027335-FLANGE DO ROLO,027335-FLANGE DO ROLO
027318,027318-Corpo do esticador,027318-Corpo do esticador
028432,028432- CHAPA VERTICAL ESTICADOR,028432- CHAPA VERTICAL ESTICADOR
028467,028467 - ESTICADOR EST HOR,028467 - ESTICADOR EST HOR
028421,028421 - LONGARINA [ESTEIRA HORIZONTAL - SELECIONADORA],028421 - LONGARINA [ESTEIRA HORIZONTAL - SELECIONADORA]
028442,028442-DISTANCIADOR,028442-DISTANCIADOR
028458,028458-REFORÇO TRIANGULAR BASE MANCAL,028458-REFORÇO TRIANGULAR BASE MANCAL
028461,028461 - CANTONEIRA SUPERIOR,028461 - CANTONEIRA SUPERIOR
036175,036175 - BASE PLATAFORMA [ESTEIRA HORIZONTAL - SELECIONADORA],036175 - BASE PLATAFORMA [ESTEIRA HORIZONTAL - SELECIONADORA]
027294,027294-SAPATA LAVADORA DE ESCOVAS,027294-SAPATA LAVADORA DE ESCOVAS
028231,028231 - REFORÇO DA COLUNA TRASEIRA,028231 - REFORÇO DA COLUNA TRASEIRA
028115,028115 - CORPO DO CHASSI [ELEVADOR MENOR - SELECIONADORA],028115 - CORPO DO CHASSI [ELEVADOR MENOR - SELECIONADORA]
028242,028242 - REFORÇO COLUNA SUPERIOR,028242 - REFORÇO COLUNA SUPERIOR
028246,028246 - COMPLEMENTO REFORÇO COLUNA SUPERIOR,028246 - COMPLEMENTO REFORÇO COLUNA SUPERIOR
027737,027737 - FECHAM DA COLUNA,027737 - FECHAM DA COLUNA
028492,028492-CHAPA INTERNA PLASMA-CORRENTE,028492-CHAPA INTERNA PLASMA-CORRENTE
028491,028491-CHAPA EXTERNA-PLASMA CORRENTE,028491-CHAPA EXTERNA-PLASMA CORRENTE
028518,028518-CHAPA EXTERNA ESPECIAL PLASMA -CORRENTE,028518-CHAPA EXTERNA ESPECIAL PLASMA -CORRENTE
027277,027277 - APOIO DESLIZANTE,027277 - APOIO DESLIZANTE
027283,027283-apoio inclinado,027283-apoio inclinado
028423,028423 - BASE MANCAL MOTOR [ESTEIRA HORIZONTAL - SELECIONADORA],028423 - BASE MANCAL MOTOR [ESTEIRA HORIZONTAL - SELECIONADORA]
027106,027106 - BASE DO MANCAL TRASEIRO [ELEVADOR DE ROLOS - SELECIONADORA],027106 - BASE DO MANCAL TRASEIRO [ELEVADOR DE ROLOS - SELECIONADORA]
028229,028229 - REFORÇO,028229 - REFORÇO
028041,028041 - REFORÇO CHAPA DA PORCA,028041 - REFORÇO CHAPA DA PORCA
027353,027353- CHAPA DA PORCA,027353- CHAPA DA PORCA
027560,027560 - CANTONEIRA DO MANCAL [ESTEIRA DAS BAIAS - SELECIONADORA],027560 - CANTONEIRA DO MANCAL [ESTEIRA DAS BAIAS - SELECIONADORA]
027623,027623- CANTONEIRA INFERIOR,027623- CANTONEIRA INFERIOR
027918,027918- APOIO DO FUSO,027918- APOIO DO FUSO
028449,028449-FECHAMENTO,028449-FECHAMENTO
028353,028353-SUPORTE,028353-SUPORTE
028354,028354-CALHA,028354-CALHA
028459,028459 - FECHAMENTO LONGARINA LONGITUDINAL,028459 - FECHAMENTO LONGARINA LONGITUDINAL
028705,028705 - CHAPA TRANSVERSAL,028705 - CHAPA TRANSVERSAL
029648,029648 - FIXAÇÃO TABLE,029648 - FIXAÇÃO TABLE
027404,#027404 - ORELHA DO BRAÇO DE TORÇÃO,#027404 - ORELHA DO BRAÇO DE TORÇÃO
036173,036173 - ARRUELA DE ENCOSTO MAIOR,036173 - ARRUELA DE ENCOSTO MAIOR
028199,028199 - COMPLEMENTO FECHAMENTO LATERAL,028199 - COMPLEMENTO FECHAMENTO LATERAL
028417,028417-CHAPA SUPORTE COLUNA,028417-CHAPA SUPORTE COLUNA
027684,027684 - CHAPA SUPERIOR,027684 - CHAPA SUPERIOR
030647,030647 - PERFIL DE APOIO DA ESTEIRAA,030647 - PERFIL DE APOIO DA ESTEIRAA
028415,028415-BANDEJA ESTEIRA HORIZONTAL,028415-BANDEJA ESTEIRA HORIZONTAL
028418,028418-CALHA,028418-CALHA
028288,028288-COMPLEMENTO,028288-COMPLEMENTO
028289,028289-COMPLEMENTO MENOR,028289-COMPLEMENTO MENOR
028236,028236 - FECHAMENTO BANDEJA,028236 - FECHAMENTO BANDEJA
027740,027740B - CALHA MAIOR,027740B - CALHA MAIOR
028227,028227-LONGARINA LATERAL,028227-LONGARINA LATERAL
030726,030726 - TRAVESSA INTERMEDIARIA [BAIAS - SELECIONADORA],030726 - TRAVESSA INTERMEDIARIA [BAIAS - SELECIONADORA]
028224,028224-APOIO,028224-APOIO
027773,027773- ENCAIXE DA TRAVA DO FECHAMENTO,027773- ENCAIXE DA TRAVA DO FECHAMENTO
030219,030219 - FECHAMENTO LATERAL MOTOR,030219 - FECHAMENTO LATERAL MOTOR
036174,036174 - ARRUELA DE ENCOSTO MENOR,036174 - ARRUELA DE ENCOSTO MENOR
027281,027281 - BASE [ESTEIRA DE REFUGOS - SELECIONADORA],027281 - BASE [ESTEIRA DE REFUGOS - SELECIONADORA]
028463,028463 - FLANGE EIXO MOTORA,028463 - FLANGE EIXO MOTORA
028466,028466 - CHAPA SUPORTE DO MOTORB,028466 - CHAPA SUPORTE DO MOTORB
036182,036182 - FECHAMENTO TRIANGULAR,036182 - FECHAMENTO TRIANGULAR
025409,025409 - SUPORTE TIRANTE - MANCAL CIL  C,025409 - SUPORTE TIRANTE - MANCAL CIL  C
025602,025602 - CHAPEAMENTO DO GUIA [EIXO BALANCIM - F4_F6]A,025602 - CHAPEAMENTO DO GUIA [EIXO BALANCIM - F4_F6]A
027346,027346- BASE DO ESTICADOR,027346- BASE DO ESTICADOR
027347,027347- APOIO DE FUSO,027347- APOIO DE FUSO
032317,032317 - COMPL. FECHAM. DO FUEIRO _ CAÇAMBA _ CBHA,032317 - COMPL. FECHAM. DO FUEIRO _ CAÇAMBA _ CBHA
027580,027580- CHAPA DE ESBARRO,027580- CHAPA DE ESBARRO
028005,028005- CHAPA DE SAÍDA,028005- CHAPA DE SAÍDA
027939,027939 - CHAPA DE DESCIDA [ESTEIRA DAS BAIAS - SELECIONADORA],027939 - CHAPA DE DESCIDA [ESTEIRA DAS BAIAS - SELECIONADORA]
013213,"013213 - FECHAMENTO LATERAL _ TAMPA TRASEIRA 1,10M _ CBHM 5000-6000A","013213 - FECHAMENTO LATERAL _ TAMPA TRASEIRA 1,10M _ CBHM 5000-6000A"
025614,025614 - HASTE DE TRAÇAO MENOR _ IÇAMENTO 2 EIXOS SS-CS _ FTC 3500-4300-6500A,025614 - HASTE DE TRAÇAO MENOR _ IÇAMENTO 2 EIXOS SS-CS _ FTC 3500-4300-6500A
025743,025743 - SUPORTE FIX. DA PLATAF. - CHASSI F6 CS M14B,025743 - SUPORTE FIX. DA PLATAF. - CHASSI F6 CS M14B
027149,027149 - FECHAM. TUBO REGULAGEM,027149 - FECHAM. TUBO REGULAGEM
027108,027108 - ESTICADOR,027108 - ESTICADOR
027107,027107 - BASE DO MANCAL DIANTEIRO,027107 - BASE DO MANCAL DIANTEIRO
036188,036188 - COMPLEMENTO DA BANDEJA [ELEVADOR MENOR - SELECIONADORA],036188 - COMPLEMENTO DA BANDEJA [ELEVADOR MENOR - SELECIONADORA]
036191,036191 - FECHAMENTO BANDEJA [ELEVADOR MENOR DE ROLOS - SELECIONADORA],036191 - FECHAMENTO BANDEJA [ELEVADOR MENOR DE ROLOS - SELECIONADORA]
027160,027160 - CHAPEAMENTO FRONTAL [ESTEIRA ELEVADORA - SELECIONADORA],027160 - CHAPEAMENTO FRONTAL [ESTEIRA ELEVADORA - SELECIONADORA]
027161,027161 - CHAPEAMENTO TRASEIRO [DUTO DE REFUGO - SELECIONADORA],027161 - CHAPEAMENTO TRASEIRO [DUTO DE REFUGO - SELECIONADORA]
027159,027159-CHAPEAM. LAT. DUTO DE REFUGO,027159-CHAPEAM. LAT. DUTO DE REFUGO
027176,027176-FECHAM. LAT. MENOR,027176-FECHAM. LAT. MENOR
027212,027212 - FECHAM LAT INTERMEDIARIO [ESTEIRA ELEVADORA - SELECIONADORA],027212 - FECHAM LAT INTERMEDIARIO [ESTEIRA ELEVADORA - SELECIONADORA]
027105,027105 -FECHAMENTO MAIOR INFERIOR,027105 -FECHAMENTO MAIOR INFERIOR
027103,027103- COMPLEM. LAT. FECHAM. MAIOR,027103- COMPLEM. LAT. FECHAM. MAIOR
027101,027101-FECHAM. MENOR INFERIOR,027101-FECHAM. MENOR INFERIOR
036197,036197PL - FLANGE,036197PL - FLANGE
036189,036189 - COMPLEMENTO FURADO DA BANDEJA [ELEVADOR MENOR - SELECIONADORA],036189 - COMPLEMENTO FURADO DA BANDEJA [ELEVADOR MENOR - SELECIONADORA]
030647,030647 - PERFIL DE APOIO DA ESTEIRA,030647 - PERFIL DE APOIO DA ESTEIRA
202411,20241126,20241126
028703,028703 - CHAPA LATERAL [ESTEIRA ELEVADORA - SELECIONADORA],028703 - CHAPA LATERAL [ESTEIRA ELEVADORA - SELECIONADORA]
030736,030736 - CANTONEIRA DO ESTICADOR MÓD MOTOR,030736 - CANTONEIRA DO ESTICADOR MÓD MOTOR
028732,028732- FECHAMENTO COLUNA DE APOIO,028732- FECHAMENTO COLUNA DE APOIO
027559,027559 - PLACA LATERAL ESQUERDA,027559 - PLACA LATERAL ESQUERDA
030735,030735 - CHAPA DE APOIO DA CINTA,030735 - CHAPA DE APOIO DA CINTA
036201,036201 - CHAPA SUPORTE DE FIXAÇÃO DO MOTORREDUTOR,036201 - CHAPA SUPORTE DE FIXAÇÃO DO MOTORREDUTOR
202411,20241128,20241128
"SOBRA #3,8 INOX","SOBRA #3,8 INOX","SOBRA #3,8 INOX"
029947,029947 - 'U' DE APOIO RETROFIT,029947 - 'U' DE APOIO RETROFIT
036194,036194 - CORPO RODA DENTADA 14 DENTES [ESTEIRA ELEVADORA - SELECIONADORA],036194 - CORPO RODA DENTADA 14 DENTES [ESTEIRA ELEVADORA - SELECIONADORA]
027411,027411-LONGARINA INFERIOR,027411-LONGARINA INFERIOR
027816,027816-apoio do trilho,027816-apoio do trilho
028156,028156 - LONGARINA CENTRAL motora,028156 - LONGARINA CENTRAL motora
030306,030306A - LONGARINA SUPERIOR ESQUERDA,030306A - LONGARINA SUPERIOR ESQUERDA
028046,028046A- PROTEÇÃO DO TRILHO CENTRAL MAIOR,028046A- PROTEÇÃO DO TRILHO CENTRAL MAIOR
028046,028046B- PROTEÇÃO DO TRILHO CENTRAL MENOR,028046B- PROTEÇÃO DO TRILHO CENTRAL MENOR
029927,029927 - CHAPA APOIO DA ESPONJA,029927 - CHAPA APOIO DA ESPONJA
028239,028239 - FECHAMENTO EIXO DAS ESTEIRAS,028239 - FECHAMENTO EIXO DAS ESTEIRAS
028197,028197- FECHAMENTO DA ESTEIRA MENORA,028197- FECHAMENTO DA ESTEIRA MENORA
027773,027773- ENCAIXE DA TRAVA DO FECHAMENTOB,027773- ENCAIXE DA TRAVA DO FECHAMENTOB
028377,028377-fecham eixo das esteira modulo motor,028377-fecham eixo das esteira modulo motor
027740,027740A - CALHA MAIOR,027740A - CALHA MAIOR
027689,027689 - APOIO CONTADOR DE ROTAÇÃO,027689 - APOIO CONTADOR DE ROTAÇÃO
030306,030306B - LONGARINA SUPERIOR ESQUERDA,030306B - LONGARINA SUPERIOR ESQUERDA
028050,028050- PERFIL GUIA DA BANDEJAC,028050- PERFIL GUIA DA BANDEJAC
029829,029829 - RAMPA RETROFIT,029829 - RAMPA RETROFIT
027734,027734- PROTEÇÃO DO EIXO MOVIDO,027734- PROTEÇÃO DO EIXO MOVIDO
028050,028050- PERFIL GUIA DA BANDEJA,028050- PERFIL GUIA DA BANDEJA
028080,028080A- PERFIL GUIA DA BANDEJA MENORA,028080A- PERFIL GUIA DA BANDEJA MENORA
027598,027598 - SUPORTE PERFIL C,027598 - SUPORTE PERFIL C
027417,027417-FECHAM DA ESTEIRA 3,027417-FECHAM DA ESTEIRA 3
028200,028200- FECHAMENTO EIXO MOTOR,028200- FECHAMENTO EIXO MOTOR
027889,027889 - CALHA CENTRAL,027889 - CALHA CENTRAL
030222,030222 - FECHAMENTO LATERAL MOVIDO,030222 - FECHAMENTO LATERAL MOVIDO
027565,027565 - LONGARINA SUPERIOR,027565 - LONGARINA SUPERIOR
028131,028131 - LONGARINA CENTRALB,028131 - LONGARINA CENTRALB
027562,027562 - LONGARINA INFERIORC,027562 - LONGARINA INFERIORC
028131,028131 - LONGARINA CENTRAL,028131 - LONGARINA CENTRAL
027777,027777 - APOIO TRILHO CENTRAL INFERIOR,027777 - APOIO TRILHO CENTRAL INFERIOR
027739,027739A - CALHA MEDIANA,027739A - CALHA MEDIANA
028470,028470 - FECHAMENTO CALHA MENOR,028470 - FECHAMENTO CALHA MENOR
030166,030166 - PROTEÇÃO DA CORRENTE,030166 - PROTEÇÃO DA CORRENTE
028691,028691 - CALHA MENOR,028691 - CALHA MENOR
028728,028728 - RODA DENTADA 28 DENTES,028728 - RODA DENTADA 28 DENTES
030229,030229 - RODA DENTADA 30 DENTES,030229 - RODA DENTADA 30 DENTES
030324,030324 - APOIO DO ESTICADOR,030324 - APOIO DO ESTICADOR
030486,030486 - PASSA CABO INTERMEDIÁRIO,030486 - PASSA CABO INTERMEDIÁRIO
027843,027843 - BASE DO SUPORTE DE SAÍDA,027843 - BASE DO SUPORTE DE SAÍDA
028036,028036 - CHAPA FIXAÇÃO SUPORTE DE SAÍDA,028036 - CHAPA FIXAÇÃO SUPORTE DE SAÍDA
028351,028351 - COLUNA [SINGULADOR - SELECIONADORA],028351 - COLUNA [SINGULADOR - SELECIONADORA]
028348,028348 - BASE MANCAL MOTOR [SINGULADOR - SELECIONADORA],028348 - BASE MANCAL MOTOR [SINGULADOR - SELECIONADORA]
028335,028335 - LONGARINA RECORTADA LATERAL [ESTRUTURA PRINCIPAL - SINGULADOR],028335 - LONGARINA RECORTADA LATERAL [ESTRUTURA PRINCIPAL - SINGULADOR]
027222,027222-Apoio Cent bandeja,027222-Apoio Cent bandeja
027099,027099 - CORPO MENOR [ESTEIRA ELEVADORA - SELECIONADORA],027099 - CORPO MENOR [ESTEIRA ELEVADORA - SELECIONADORA]
028350,028350 - ORELHA MANCAL MOTOR [SINGULADOR - SELECIONADORA],028350 - ORELHA MANCAL MOTOR [SINGULADOR - SELECIONADORA]
027251,027251 - COLUNA SUPORTE DO MOTOR [LAVADORA DE ROLOS - SELECIONADORA],027251 - COLUNA SUPORTE DO MOTOR [LAVADORA DE ROLOS - SELECIONADORA]
027649,027649 - CHAPA SUPORTE MANCAIS DAS ESCOVAS,027649 - CHAPA SUPORTE MANCAIS DAS ESCOVAS
035889,035889 - REFORÇO T MAIOR,035889 - REFORÇO T MAIOR
027849,027849-CORPO DA CALHA,027849-CORPO DA CALHA
030125,030125 - FECHAMENTO 50 X 50,030125 - FECHAMENTO 50 X 50
